,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
359,VXNlcjphOWQ3NTkwYS0xZjA3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MjQwZDA4MGYtMWYyMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6OGIzYTQyMjYtMWYyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-11373 // 2-12000,quel avenir? // arrêt du nucléaire,2019-01-23 16:18:30 // 2019-01-23 17:25:49,2019-01-23 16:18:30 // 2019-01-23 17:25:49,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, écouter scientifique respecter solution préconiser appliquer respecter avis scientifique appliquer solution proposer,Oui, intempérie fréquenter violer intempérie importantes régulière,Oui, eviter déchet consommer électricité déchet consommer électricité, reflexion, réduction impôt,Oui, aider fiscale avantager fiscal,Non,, transports commun|le transport demande transports commun|le covoiturage|le transport demande, commune département région transp com commune département région;, exemple modèle exemple suivre modèle respecter décision cop  conseil, développer davantage installation photovoltaïques individuel obliger constructeur électromenager construire vendre produit économes énergiquement développer moteur eau véhicule taxer pollueur bateau commercer développer photovoltaïque individuel arrêter nucléaire taxer pollueur bateau commercer croisière développer frêt ferroviaire taxer camion traverser france supprimer emballage plastiquer remettre consigne bouteille contenir,Mer
360,VXNlcjphY2U1MmUxNS0yNjUzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDU1N2MwZDgtMjY1Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-44315,La prise conscience écologique,2019-02-01 20:19:18,2019-02-01 20:19:18,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, taxer pollueur,Oui, cyclone violer destructeur,Oui, petit acte vie quotidien, consommer local, defiscaliser relever environnement,Non,,Non,, transports commun, commune, favoriser fiscalement effort, informer jeune école façon régulière,Mer
361,VXNlcjphY2ZkZjY3NS0zOWQxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWNkZjc0N2EtMzlkNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-90261,J'agis mais peut mieux faire,2019-02-26 15:54:05,2019-02-26 15:54:05,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, intervenir comportement individuel bon chose sembler industrie agir maniérer urgente effort réaliser pur perte,Non,,Oui, trier déchet modérer consommation fluide eau gaz électricité prendre transports commun peux sentir bus inter régional bon chose voiture rester trop obligation campagne région délaisser avoir habiter marseille estimer ville devoir urgemment trouver solution circulation, prêt recevoir information nécessaire geste écologiques respecter pouvoir aide modeste service public pouvoir avérer intéressante miser placer bac compostage exemple instar station auris oisans,,Oui, propriétaire résidence principal,Oui, habiter village proche clermont ferrand métropole transports commun exister contraignants penser nécessaire revoir amplitude horaire créer probablement émulation, transports commun, pouvoir public société priver, sujet délicat mesure enjeu financier causer falloir état prendre conscience priorité, habiter guadeloupe penser urger régler problème sargasse aider habitant mieux prendre compter impératif écologiques trop décharger sauvage déchet vert brûler placer,Mer
362,VXNlcjphYTFiZDdlNC0yMzg2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTY4ZDZkMjItMjM4OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-34491,INTERDICTION DES EMBALLAGES SUPERFLUS,2019-01-29 06:44:10,2019-01-29 06:44:38,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, pollution inhérente production éfrenée produire consommation souvent inutiles futiles poser problème planète urgence vitale penser majoritairement favorable changer comportement prendre temps ailleurs falloir citoyen choix changer proposer interdiction emballage superflus produit consommation proposition bon sentir prendre exemple dentifrice combien temps utiliser emballage dentifrice second réalité atteindre fond poubelle mesurer avantager inconvénient coute quasiment financer publiques  réduire évidemment déchet coût recyclage  diminuer prix produit  créer emploi délocalisables nouveau former emballage recyclables durables  amorcer douceur changement modeler brutalité précipitation bref gagner bon sentir faire progressivement bouillir  préparation industriel france premier pays monder faire rassurer meme besoin toucher capitalisme,Oui, vivre réunion venir battre record chaleur épidémie dengue manifester dernier année réchauffement cyclone tempetes nombreuses,Oui, humble niveau trier monde réduire consommation viander poisson acheter durable acheter produire emporte pièce coup tete boycotter entreprise respectueuse, état levier fiscalite dépendre ensuite exerce faire payer pauvre devoir avoir levier fiscal forcer oui utiliser terme industriel changer sens indiquer dessus devoir avoir levier particulier favoriser véhicule hybrider changement chauffage isolation bonus malus vertueux, savoir réponse dessus,Non,,Non,, transport demande, commune entreprise utiliser application uber modèle salarier classique, montrer exemple, oui meme pouvoir prendre compter transition énergétique question souveraineté survie nation urger cesser développement nucléaire arreter centrale prévoir loi transition énergétique développer davantage biomasse éolien mer terrer oui réduire recours là urgence photvoltaique,Mer
363,VXNlcjphYTM4OGYyYi0yY2FjLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDlkN2NkYjMtMmNiMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-61192,Gratuité des transports en commun,2019-02-09 22:25:57,2019-02-09 22:25:57,,False,,Citoyen / Citoyenne,97000, pollution air, gratuité transports commun favoriser transport marchandise train ferroutage maintenir ligne ferroviaires fréquenter encourager développement agriculture pesticide,Oui, catastropher naturel fréquenter,Oui, utiliser voiture court trajet éviter utiliser climatisation, fais,,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens,,,,,,Mer
364,VXNlcjphYTRjNjMyNy0zYzAwLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDliOGZiNTItM2MwNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-95432,L'écologie est avant tout un état d'esprit et un niveau de conscience partagé,2019-03-01 10:49:21,2019-03-01 20:15:47,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, prise conscience école enjeu écologiques taxer carburant réponse solution alternative accessible financer pollueur,Oui, air sargasse érosion littoral,Oui, premier lieu attitude écologique dépense consommation traitement déchet discours entourage, comportement acquérir, solution passer mesure financière financer exclusivement traçabilité budgétaires dépense dédier reconversion écologique pollueur automobiliste lambda devoir épargner alternative accessible transport maritime transports terrestres pollueur devoir taxer,Oui, inciter fiscalement faire,Non, mieux organiser transports collectif guyane, transports commun|le transport demande, collectivité locale, donner exemple faire proposition niveau parlementaire conseil,,Mer
365,VXNlcjphYTUwMzBmZS0zZTk2LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MGUxYTFiN2MtM2Y3OS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-108685,Dépénalisation du cannabis.,2019-03-05 20:01:17,2019-03-05 20:01:17,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce, rendre agriculture biologique obligatoire,Oui, beaucoup trop chaud,Oui, ramasser ordure gens site naturel faire tri rouer vélo manger viander consommer bio, transports commun piste cyclables aide vélo voiturer électriques, manger viander,Oui, argent,Oui, piste cyclables vrai transport commun aide véhicule vélo électrique,, état collectivité commune, radical maniérer historique interdire pesticide rendre bio obligatoire renvoyer lobbys monsanto bayer, pouvoir faire confiance gouvernement,Mer
366,VXNlcjphYjI2MTc5OC0yODg0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YWVhYmY5ZGYtMjg4Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6MzhkMzI4NzQtMjg4Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-50972 // 2-51001,ENCOURAGER A CONSOMMER ET FABRIQUER DIFFÉREMMENT EN MODULANT LA TVA SUR LE PRODUIT EN FONCTION DE LEUR IMPACT ÉCOLOGIQUE // Encourager le consommateur comme l'industriel à consommer et fabriquer différemment en modulant la TVA en fonction de l'impact écologique du produit,2019-02-04 15:43:23 // 2019-02-04 15:53:50,2019-02-04 15:46:54 // 2019-02-04 15:53:50,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, déterminer tva varier fonction localité produire emballage empreinte écologique; produit éloigner emballage inutiles impact écologique importer tva importante; produit proximité emballage tva réduite; système encourager consommateur consommer différemment valoriser produit locaux qualitatif ; système encourager également industriel raisonner différemment proposer qualitatif permettre redonner petit commerce capacité concurrentiels; courir terme pouvoir permettre également développer nouveau commerce artisanal savoir faire proximité,Oui, augmentation prix fonction intempéries; modification régime alimentaire; utilisation excessive énergie palier changement climatiques; pic chaleur climatisation; inondation détruire matériel priver communal,Oui, essai consommer produit saison ; trier déchet citoyen suffisamment sensibiliser trier payer emballage inutiles jeton directement arriver maison ; essai réduire trajet voiturer difficile transports commun développé; essai consommer produit saison ; trier déchet citoyen suffisamment sensibiliser trier payer emballage inutiles jeton directement arriver maison ; essai réduire trajet voiturer difficile transports commun développé;, renoncer prendre véhicule falloir transports commun développés; mesure utiliser véhicule dissuasives parking payant; essence élément calculer proportionnelle toucher riche modeste; renoncer prendre véhicule falloir transports commun zone pietonnes cyclables développer mesure utiliser véhicule dissuasives parking payant; essence élément calculer proportionnelle toucher riche modeste;,  émission effet serrer fabriquer  riches; augmenter prix maniérer fixer servir rien; falloir augmenter prix produit impact écologique importer proportionnelle fonction revenir consommateur; mesurer dissuasive riche modeste  émission effet serrer fabriquer  riches; augmenter prix maniérer fixer servir rien; falloir augmenter prix produit impact écologique importer proportionnelle fonction revenir consommateur; mesurer dissuasive riche modeste,Oui,,Non, développer transport commun maniérer qualitative gain temps; gains argent; sécurité; interdire limiter vignette circulation alternative circulation voiture ville développer avantage zone piétonne; pister cyclable transport commun, vélo|les transports commun transports commun|le covoiturage|le vélo, etat, montrer exemple montrer exemple,,Mer
367,VXNlcjphYjJiZDBkMi0zZjY2LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YTkwM2RiYmYtNDA2Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-111742,L' EAU,2019-03-07 00:57:55,2019-03-07 00:57:55,,False,,Citoyen / Citoyenne,97000, qualité eau nappe phréatique océan sol, adresser vrai expert libres indépendant commun marchand gestion eau devoir publique choquer utilisation faire eau moyen canon manifestation,,,Oui, gaspiller consommer jeter détritus ailleurs endroit gérer service ordure ménagère diviser  rotation taxer doubler  foi service intercommunalité ainsi ppp revoir merci, ré installer commerce proximité,,,,Oui, aider porter course, âne sacoche, état organisateur vie cité garant commun vivre ensemble ; pouvoir faire entreprise priver contraindre rentabilité concurrence,, éviter dictature pensée unique confronter point voir position ; parler giec,Mer
368,VXNlcjphYjNmZTQ4My0yODAxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NDNiZjJlNTYtMjgwYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-49782,L'Urgence de la transition écologique  !!!,2019-02-04 00:20:16,2019-02-04 00:20:16,,False,,Citoyen / Citoyenne,97000, pollution air, réponse proposition cop  falloir appliquer décider arrêter empiler proposition voiturer transports électriques diminuer coût voiture électriques arrêter centrale charbon consolider acquis égaler énergie thermonucléaire augmenter sécurité nucléaire,Oui, pollution air maladie cardiorespiratoires,Oui, prendre transports commun privilégeant voiture électrique installer chauffage écologique changer chauffage fioul, incitation fiscale gouvernement, baisser prix voiture électriques construire tramway ville,Oui, changé; falloir aide gouvernement,Oui, construire tramway poindre pitre saint françois basse terrer poindre pitre vendre voiture hybrider électriques supprimer voiture diesel, transports commun|le covoiturage|l auto partage|le transport demande|le vélo, etat région département, défendre proposition cop  ue onu commencer appliquer décider, dire écrire passer acter,Mer
369,VXNlcjphYmRjZTNlYy0yOTdkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTUwODk4ZTgtMjk4NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-54122,Tous sur un pied d'égalité,2019-02-05 21:30:36,2019-02-05 21:31:59,,False,,Citoyen / Citoyenne,97000, pollution air, diminuer éliminer générer pollution cheminer usine véhiculer polluer,Oui, agir santé,Oui, tri sélectif véhiculer bon état marcher, chauffage région bon système transport martinique,,,,Non,, transports commun, collectivité territoriale, intervenir niveau obtenir fond nécessaire dom tom réduire retard matière, poindre concerner domaine environnement martinique actualité relever urgence,Mer
