,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
73,VXNlcjo3ZWY0ODYzNy0zZGJmLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YmNhZDM5ZmUtM2RjNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-101406,contraindre à utiliser des voies navigables et le rail pour les camions en transit,2019-03-03 15:57:59,2019-03-03 15:57:59,,False,,Citoyen / Citoyenne,20000, pollution air, réduire fret routier paquebot port redonner vie transport fluvial rhone,Non,,Oui, attitude responsable,,,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens,,,, luter pollution origine étranger envahir ex allemagne centrale charbon véhicule polluer revendre afrique intérêt financier, taxer simple supprimer production produire polluer sac plastiquer exemple,Corse
74,VXNlcjo3ZjQ4NGJjYy0zN2I0LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTg3NTZlODMtMzdiNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-85374,Maîtrise de soi et Maîtrise du monde,2019-02-23 22:56:44,2019-02-24 02:24:34,,False,,Citoyen / Citoyenne,20000, surpopulation planétaire, comporter dieux,Oui, trop chaud,Oui, comporter dieu,,,Oui,,Je n'utilise pas la voiture pour des déplacements quotidiens,, vélo,, devenir pays dieux,  animal humains trop terrer,Corse
75,VXNlcjo3ZmUwNmRmMC0xZmFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6Yjg2ZmNkNDMtMWZiMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-15093,ma contribution,2019-01-24 09:26:17,2019-01-24 09:26:17,,False,,Citoyen / Citoyenne,20000, economie liberale, developper economie echange circuit courir supprimer notion benefice capital,Oui, probleme santé degradation nature garer equilibre sanitaire,Oui, reduction consommation energetique ordre chauffage voiturer emballage tri selectif, etat proposer incitation aider encouragement financier, subvention taux elevé installation viser reduire consommation energetiques,Oui, isolation parfaite habitation utilisation temperature constante sol puit canadien,Oui, encouragement financier baisser impot personne adopter solution alternative voiture individuel, transports commun|le covoiturage|l auto partage|le vélo, coolectivités entrepreprises priver aider etat, adopter solution france devenir exemple suivre, devellopement circuit courir maximun activité service secteur economique social culturel décentralisation profonde solution proposer,Corse
76,VXNlcjo4MDZiMDYwOS0zMzgxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YTUwOGE0NDUtMzM4NC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-75151,avant qu'il ne soit trop tard,2019-02-18 14:54:00,2019-02-18 14:55:29,,False,,,20000, dérèglement climatiques croire sécheresse, faire respecter décision priser  agir pays engager peser  gros pollueur planète usa déni irresponsabilité chine prendre énormément retard effort louables rester loin objectif fixer,Oui, devenir caniculaires pluie diluviennes ravager régulièrement totalement nombreuses commune,Oui, respect tri sélectif abandon voiture diesel changement chaudière poser doubler vitrage, comportement intégrer quotidien hiver chauffage mettre router fin journée couper dormir marcher pied déplacement  kms, acquisition voiturer électrique vraiment solution immeuble dater année  vrai passoire falloir isoler thermiquement falloir coup pousser pouvoir public,Oui, voir réponse précédente,Oui, développer transports commun dimensionner région difficulté culturelle, transports commun, commune, mieux placer faire partager choix retard objectif cop  ex rejet , connait gros pollueur porter container aviation transports routier devoir contribuer fortement financièrement mise œuvre transition écologique,Corse
77,VXNlcjo4MGE1MjdiYy0xZTc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NjhkODVkMjMtMWU4MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-6141,Sauvons les espèces pour sauver nos assiettes et nos descendants,2019-01-22 21:00:47,2019-01-22 21:00:47,,False,,Citoyen / Citoyenne,20000, biodiversité disparition espèce, arrêter lobbying industriel agroalimentaire huile palmer réglementer interdire apport huile palmer aliment nombrer croître aliment contenir huiler nocive bénéfice financier industriel détruire santé augmenter maladie frai santé détruire déforester région vivre peuplade ainsi espèce animales décimer orang outan casser chaîne alimentaire mettre péril santé enfant petit enfant accroître obésité future problème cardiaque gros coût sécu industriel faire bénéfice,Non,,Oui, manger produire industriel faire trier recycler possible rouler vite, falloir véhiculer hybrider électriques abordables fonctionnaire famille monoparentale pouvoir acheter véhicule électrique trop cher, supprimer fur mesurer diesel baisser taxe véhicule neuf écologiques monde pouvoir avoir accès renouveler parc automobile supprimer véhicule polluer ,Non, immeuble pouvoir changer chauffage là parler propriétaire locataire,Oui, falloir transports commun sécuriser avantage service véhiculer uber user course moyenner coûter env  américain utilisent beaucoup créer emploi réduire nombre véhiculer particulier grand agglomération arrêter monopole taxis pratiquer prix exorbitant voleur, transports commun|le covoiturage, commune région département,,,Corse
78,VXNlcjo4MTJiMDk5YS0xYzA4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NGM5YWJhZmUtMWU2Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-4500,Transition écologique,2019-01-22 17:53:53,2019-01-22 17:53:53,,False,,Citoyen / Citoyenne,20000, pollution air, limiter transport routier beaucoup trop camion source accident route aggravants,Oui, canicule longue juin ,Oui, tri sélectif gaspiller eau jeter produire alimentaires consommables, renoncer véhiculer possible service commercer proximité, changer comportement véhiculer faible puissance chauffage raisonnable raison coût,Non,,Non,, transports commun, collectivité territoriale craindre rentable, tenter convaincre, véhiculer électriques bon idée condition prix abordables autonomie durée recharger courte,Corse
79,VXNlcjo4MmE0YjRkNS0xZWUzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YThkZmJmMDYtMWVlZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-8390,Forfait énergétique et mobilité,2019-01-23 10:02:50,2019-01-23 10:02:50,,False,,Citoyen / Citoyenne,20000, thème principalement lier mode consommation, réduire consommation énergie taxer significativement produit traverser planète acheter france europe réinjecter produit taxer aide production locale instaurer forfait énergétique gratuit foyer tant kw tant  eau an gratuits foyer condition ressourcer assurer besoin essentiel manger boire hygiène chauffage ; augmenter significativement coût énergie forfaire financer ainsi transition énergétique principalement isolation bâtiment rendre gratuite gros consommateur soucieux environnement payer poster dépenser principe industrie taxer sévèrement produit emballer détaxer nourriture produire localement proprement limiter construction béton consommateur énormément sabler énergie arrêter artificialisation sol arrêter construction centrer commercial géant détruire environnement centre ville favoriser logement travailleur ville lieux travail limiter transport,Oui, voir hirondelle année pollinisateur jardin méditerranée quasiment mourir tempête puissantes littoral joncher plastiquer pleuvoir juillet septembre neige arriver tard,Oui, isoler comble maison système chauffage boire chauffer eau pomper chaleur projet photovoltaïque passer autoconsommation partielle essayer déplacer vélo électrique maximum secteur vallonner déplacement long nécessiter transport matériel voiture électrique  autonomie pouvoir isoler extérieur envisager installation toiletter sécher intérieur, aide importante isolation extérieur bienvenue coût énorme possibilité télétravail réduire pression temporelle travail pouvoir prendre temps marcher déplacer vélo piste cyclables sécuriser, aider importante isolation bâtiment forcer télétravail maximum améliorer réseau pister cyclables intra inter communal limiter maximum accès voiturer ville,Oui, projet aérovoltaïque cour aide état appréciable,Non, pouvoir faire vélo vrai pister cyclable sécuriser finir journée travail nuire récupérer fille crèche route campagne dangereuse, vélo|le covoiturage|les transports commun|être obliger déplacer télétravail, intercommunalité piste cyclable transports commun employeur télétravail covoiturage regrouper horaire travail salarié proposer incitation volontariat, montrer exemple décision fort opposer veto décision européen effet environnemental négatif proposer sanction pays prendre partir transition sanction économique miser placer raison politiquer raison environnementales indexer santé pays bonheur habitant plutôt pib, devoir devenir priorité absolue action devoir centrer économie énergie priorité mode production second temps orienter choix politiquer réflexion abord environnementale énergétique plutôt financier,Corse
80,VXNlcjo4MzJjMmFhNi0zNTQ3LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MzRjNzE3ODctMzU1NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-79978,dérèglement climatique,2019-02-20 22:19:28,2019-02-20 22:19:28,,False,,,20000, dérèglement climatiques croire sécheresse, changer comportement échelle,Oui, continuer rythmer pouvoir vivre typicité région exemple agriculture aller affecter,Non,, théorie manière voir société future enfant importer compensation financière, penser manière vie actuelle compatible falloir économie circulaire régionale,Oui, incitation financière,Non,, covoiturage, rural, avenir enfant jeu falloir arrêter mentir dire inverser chose, vaste problème seulement mesure financière pouvoir changer comportement seulement dette pays  euro,Corse
81,VXNlcjo4MzM2NDQ5Yy0zZTY1LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWI4YTAwNzYtM2U2OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-104275,installation obligatoire de panneaux solaire lors des nouvelles constructions d'immeubles,2019-03-04 11:29:14,2019-03-04 11:29:14,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, installer panneau solaire faire sortir voiture électrique récupérer eau pluie utiliser usage nettoyage,Oui, causer maladie présenter cancer disparition espèce animal maladie arbre pollution air,Oui, faire ramassage déchet triage, gens toucher maladie lier pollution, baisse tarif électricité grâce panneau solaire baisse prix eau récupération,Oui, panneau solaire,Je n'utilise pas la voiture pour des déplacements quotidiens,, vélo, maire, prendre exemple pays poser genre question, ancien replanter arbre feu forêt falloir mentalité revenir ancien nouveau génération comprendre smartphone polluer aller marcher planter arbre brûler causer réchauffement climatique,Corse
82,VXNlcjo4NDc4Y2M0Ni0zNTJlLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODE5ZDdhNTYtMzUzMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-79329,pour une baisse de la consommation d'electricité,2019-02-20 18:03:55,2019-02-20 23:33:19,,False,,,20000, dérèglement climatiques croire sécheresse, baisser consommation ménage mettre tranche prix croître première trancher chère permettre minimum consommation climatiseur piscine chauffer sèche linger écologiques falloir faire payer rapport consommation indispensable,Oui, tempête ouragan inondation croire fréquents violer,Oui, voiture electrique pompe chaleur utiliser covoiturage, endroit transport commun promouvoir covoiturage organiser point rencontrer, baisser péage autoroute promouvoir covoiturage baisser prix train,Non,,Oui,, covoiturage|le vélo|plus aménagement sécurité velos, société covoiturage municipalité,, grand doute intérêt éolien exister,Corse
83,VXNlcjo4NWQ1MTc0NS0zNzZiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6N2ExZmUzNjktMzc3Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-84582,Ma place dans écologie,2019-02-23 14:54:02,2019-02-23 14:54:02,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, partager problème niveau mondial,Non,,Oui, respect nature tri déchet miser normer habitat, entreprise polluantes contraindre, crédit impôt,Non,,Oui, baisser prix train,, sncf,,,Corse
84,VXNlcjo4NjAyOWNhYy0yNTViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MWM3YjhmNjctMmQ3My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx // UHJvcG9zYWw6YTgyZmQ5ZTItMjczMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-46332 // 2-63559,Transports en commun // Notre avenir,2019-02-10 21:33:23 // 2019-02-02 22:44:03,2019-02-10 21:33:23 // 2019-02-02 22:44:03,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, etats prendre conscience problème,Oui, sècheresse disparition bio diversité,Oui, exclusion produit chimiques tri sélectif circuit courir, coût proximité service, solaire gratuité transports commun internet,Oui, réduire coût remplacement,Non, ménager piste cyclables gratuité transports commun, transports commun|le transport demande|le vélo, etat collectivité locale devoir inciter favoriser typer solution, montrer exemple fédérer convaincre persuader, arrêter piller planète inciter gratuité transports commun,Corse
85,VXNlcjo4NmJjYmQ0OC0yNjBmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZDQ2YzczMWQtMjYxNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-43252,L'écologie ne devrait pas faire débat.,2019-02-01 12:52:20,2019-02-01 12:52:20,,False,,Citoyen / Citoyenne,20000, problème importer classer, faire prendre conscience citoyen problème arrêter culpabiliser mettre placer crédit impots mériter écologique citoyen exemplaire devoir payer faire sauter avantage fiscal gros pollueur particulier professionnel taxer industriel grand surface importation polluer inutilement ex jean marquer vendre  france jean pouvoir fabriquer france vendre prix seule marge diminuer économie réaliser devoir reverser former impots arrêter délocalisation contribuer effort collectif diminuer envie marger faramineuses faire plaisir actionnaire,Oui, froid chaud dépenser énergie conserver confort,Oui, chercher diminuer déchet réutiliser possible emballage consommer maximum local rouler hybrider aller essayer tourner électrique prendre véhicule petit trajet rouler vélo électrique possible, faire, faire payer pollueur crédit impots vertueux,Non,,Non,,,, imposer europe marrer attendre pays france pays suffisamment puissant pouvoir prendre décision seule attendre autorisation européen falloir également stopper lobbying industriel banque niveau politiquer,,Corse
86,VXNlcjo4NzdjNDFjNC0xYmVlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZWUyM2ZmNTctMWZkNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-16597,Stop à la dramatisation de la situation,2019-01-24 13:38:20,2019-01-24 13:38:20,,False,,Citoyen / Citoyenne,20000, pollution eau océan rivière, mieux contrôler rejet usine air eau multiplier station épuration gestion déchet efficace,Non, pollution air,Oui, utiliser transports polluer mieux trier déchet, exemplarité élus, comportement individuel falloir agir comportement usine entreprendre commune ect,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens, améliorer confort entretien régularité assurer sécurité transports, transports commun, état région commune, avoir président république crédible, néant,Corse
87,VXNlcjo4OTBjZGRmNy0xZDhiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWVmNzRkOWUtMWZlMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-17128,Urgence,2019-01-24 15:07:23,2019-01-24 15:07:23,,False,,Citoyen / Citoyenne,20000, pollution air, encourager favoriser énergie propre renouvelables interdire énergie fossile solution possible,Non,,Oui, tri sélectif respect flore faune restriction produit nuisible restriction déplacement vigilance utilisation énergie achat produire locaux saison, gagner trop bénéficier aide isoler toit réaliser seule pouvoir renoncer voiture ligne relier village ville proche quotidiennement rétablir changer voiture alternative réellement complètement écologique proposer, baisser tva produit bio circuit courir tva alternative baser énergie renouvelable réellement écologique,Oui, alternative réellement écologique chère,Non, réactiver ligne village, transports commun, commune communauté commune, avoir comportement écologique irréprochable réduire importation exportation superflues produit exister pays viser pays, transition changement transformation sociétale irréversible adoption valeur comportement nouveau espérer trop tard,Corse
